"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-12-28",,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-12-29",,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-12-30",,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-12-31",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-01",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-02",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-03",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-04",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-05",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-06",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-07",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-08",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-09",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-10",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-11",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-12",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-13",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-14",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-15",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-16",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-17",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-18",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-19",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-20",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-21",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-22",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-23",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-24",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-25",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-26",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-27",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-28",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-29",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-30",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12-31",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-01",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-02",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-03",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-04",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-05",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-06",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-07",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-08",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-09",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-10",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-11",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-12",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-13",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-14",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-15",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-16",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-17",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-18",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-19",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-20",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-21",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-22",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-23",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-24",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-25",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-26",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-27",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-28",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-29",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-30",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12-31",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-01",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-02",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-03",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-04",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-05",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-06",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-07",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-08",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-09",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-10",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-11",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-12",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-13",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-14",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-15",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-16",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-17",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-18",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-19",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-20",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-21",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-22",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-23",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-24",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-25",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-26",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-27",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-28",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-29",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12-30",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-01",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-04",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-05",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-07",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-09",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-11",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-12",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-15",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-16",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-17",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-18",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-21",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-22",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-23",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-24",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-25",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-26",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-27",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-28",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2020-12-29",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-01",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-02",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-03",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-04",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-05",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-06",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-07",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-08",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-09",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-10",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-11",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-12",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-13",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-14",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-15",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-16",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-17",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2020-12-18",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-01",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-02",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-03",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-04",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-05",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-06",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-07",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-08",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-09",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-10",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-11",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-12",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-13",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-14",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-15",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-16",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-17",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-18",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-19",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-20",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-21",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-22",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-23",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-24",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-25",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-26",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-27",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-28",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-29",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-30",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2020-12-31",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-01",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-02",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-03",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-04",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-05",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-06",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-07",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-08",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-09",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-11",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-12",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-13",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-14",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-15",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-23",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-24",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-26",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-27",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-28",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-29",,,,
"US1NYSF0062","COPIAGUE 0.4 ENE, NY US","2020-12-30",,,,
"USC00283704","HARRISON, NJ US","2020-12-01",,,,
"USC00283704","HARRISON, NJ US","2020-12-02",,,,
"USC00283704","HARRISON, NJ US","2020-12-03",,,,
"USC00283704","HARRISON, NJ US","2020-12-04",,,,
"USC00283704","HARRISON, NJ US","2020-12-05",,,,
"USC00283704","HARRISON, NJ US","2020-12-06",,,,
"USC00283704","HARRISON, NJ US","2020-12-07",,,,
"USC00283704","HARRISON, NJ US","2020-12-08",,,,
"USC00283704","HARRISON, NJ US","2020-12-09",,,,
"USC00283704","HARRISON, NJ US","2020-12-10",,,,
"USC00283704","HARRISON, NJ US","2020-12-11",,,,
"USC00283704","HARRISON, NJ US","2020-12-12",,,,
"USC00283704","HARRISON, NJ US","2020-12-13",,,,
"USC00283704","HARRISON, NJ US","2020-12-14",,,,
"USC00283704","HARRISON, NJ US","2020-12-15",,,,
"USC00283704","HARRISON, NJ US","2020-12-16",,,,
"USC00283704","HARRISON, NJ US","2020-12-17",,,,
"USC00283704","HARRISON, NJ US","2020-12-18",,,,
"USC00283704","HARRISON, NJ US","2020-12-19",,,,
"USC00283704","HARRISON, NJ US","2020-12-20",,,,
"USC00283704","HARRISON, NJ US","2020-12-21",,,,
"USC00283704","HARRISON, NJ US","2020-12-22",,,,
"USC00283704","HARRISON, NJ US","2020-12-23",,,,
"USC00283704","HARRISON, NJ US","2020-12-24",,,,
"USC00283704","HARRISON, NJ US","2020-12-26",,,,
"USC00283704","HARRISON, NJ US","2020-12-27",,,,
"USC00283704","HARRISON, NJ US","2020-12-28",,,,
"USC00283704","HARRISON, NJ US","2020-12-29",,,,
"USC00283704","HARRISON, NJ US","2020-12-30",,,,
"USC00283704","HARRISON, NJ US","2020-12-31",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-01",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-02",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-03",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-04",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-05",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-06",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-07",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-08",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-09",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-10",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-11",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-12",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-13",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-14",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-15",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-16",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-17",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-18",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-19",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-20",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-21",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-22",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-23",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-24",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-25",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-26",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-27",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-28",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-29",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-30",,,,
"US1NJES0040","VERONA TWP 0.8 W, NJ US","2020-12-31",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-01",,"62","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-02",,"43","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-03",,"50","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-04",,"52","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-05",,"47","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-06",,"40","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-07",,"40","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-08",,"36","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-09",,"38","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-10",,"49","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-11",,"57","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-12",,"58","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-13",,"62","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-14",,"47","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-15",,"39","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-16",,"31","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-17",,"33","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-18",,"32","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-19",,"32","20",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-20",,"40","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-21",,"46","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-22",,"46","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-23",,"45","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-24",,"59","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-25",,"61","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-26",,"32","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-27",,"37","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-28",,"50","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-29",,"43","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-30",,"43","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-12-31",,"48","36",
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","2020-12-01",,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","2020-12-05",,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","2020-12-06",,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","2020-12-25",,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","2020-12-26",,,,
"US1NJMD0060","MATAWAN 1.1 WSW, NJ US","2020-12-31",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-01",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-02",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-03",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-04",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-05",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-06",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-07",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-08",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-09",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-10",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-11",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-12",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-13",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-14",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-15",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-16",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-17",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-18",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-19",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-20",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-21",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-22",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-23",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-24",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-25",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-26",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-27",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-28",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-29",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-30",,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2020-12-31",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-01",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-02",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-03",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-04",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-05",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-06",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-07",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-08",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-09",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-10",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-11",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-12",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-13",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-14",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-15",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-16",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-18",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-19",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-20",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-21",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-22",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-23",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-24",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-27",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-28",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-30",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2020-12-31",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-01",,,,
